Run	Year	A. Progress Ratio	A. Annual Production	A. Cumulative Subsidies	B. Progress Ratio	B. Annual Production	B. Cumulative Subsidies
479	2020	0.8275	0	314232184.028	0.8275	13258531.1809	681493338.4149
479	2025	0.8275	11440511.4271	529460437.169	0.8275	1764569277.1	1938102434.102
479	2030	0.8275	18128289.9675	540752677.754	0.8275	10305707362	6364528635.522
480	2015	0.8275	0	0	0.8275	0	158667171.375
480	2020	0.8275	0	314232184.028	0.8275	13233712.5705	682530246.951
480	2025	0.8275	11482528.3204	534486625.642	0.8275	1296326047.06	1706772218.905
480	2030	0.8275	18150784.9866	545802333.013	0.8275	8645705365.34	5223992651.493
481	2015	0.8275	0	0	0.8275	0	158850834.966
481	2020	0.8275	0	314232184.028	0.8275	13203762.2091	682606700.0769
481	2025	0.8275	11523463.3913	539516878.25	0.8275	817826832.406	1512124891.891
481	2030	0.8275	18172817.1606	550855505.115	0.8275	5953212934.67	3776713582.899
482	2015	0.8275	0	0	0.8275	0	159003621.123
482	2020	0.8275	0	314232184.028	0.8275	13159968.9015	535402251.7388
482	2025	0.8275	11543540.9239	542033494.49	0.8275	341558820.927	1206659281.053
482	2030	0.8275	18183665.5336	553383383.342	0.8275	1343624587.23	1826648947.661
483	2015	0.8275	0	0	0.8275	0	159195805.535
483	2020	0.8275	0	314232184.028	0.8275	13128866.1134	536313860.6349
483	2025	0.8275	11543540.9239	542033494.49	0.8275	158482160.884	1130308177.522
483	2030	0.8275	18183665.5336	553383383.342	0.8275	275315489.404	1306993874.34
484	2015	0.8275	0	0	0.8275	0	159361536.367
484	2020	0.8275	0	314232184.028	0.8275	13085551.7499	536088324.7286
484	2025	0.8275	11543540.9239	542033494.49	0.8275	35362700.1715	1102915514.762
484	2030	0.8275	18183665.5336	553383383.342	0.8275	101985635.002	1172104311.796
485	2015	0.8275	0	0	0.8275	0	159562770.162
485	2020	0.8275	0	314232184.028	0.8275	13053111.7901	537125614.3926
485	2025	0.8275	11543540.9239	542033494.49	0.8275	34556328.1846	1078344079.913
485	2030	0.8275	18183665.5336	553383383.342	0.8275	46333798.7616	1109093646.769
486	2015	0.8275	0	0	0.8275	0	159742184.441
486	2020	0.8275	0	314232184.028	0.8275	13010132.1366	537100562.5013
486	2025	0.8275	11543540.9239	542033494.49	0.8275	22467930.1045	912680925.06
486	2030	0.8275	18183665.5336	553383383.342	0.8275	30744334.5558	932904465.702
487	2015	0.8275	0	0	0.8275	0	159953032.743
487	2020	0.8275	0	314275504.519	0.8275	12978652.2985	538247104.8989
487	2025	0.8275	11567617.3232	545848443.511	0.8275	21442645.7042	905760282.923
487	2030	0.8275	18190852.6988	557209408.898	0.8275	29599380.5973	925164336.86
488	2015	0.8275	0	0	0.8275	0	160146929.84
488	2020	0.8275	0	314275504.519	0.8275	12924488.3876	538398187.7209
488	2025	0.8275	11567617.3232	545848443.511	0.8275	20307464.6144	892921471.664
488	2030	0.8275	18190852.6988	557209408.898	0.8275	28338564.2215	911421664.487
489	2015	0.8275	0	0	0.8275	0	160367997.072
489	2020	0.8275	0	314275504.519	0.8275	12891766.2123	539763546.3055
489	2025	0.8275	11567617.3232	545848443.511	0.8275	19174593.6193	881721386.56
489	2030	0.8275	18190852.6988	557209408.898	0.8275	27052172.7246	899308908.899
490	2015	0.8275	0	0	0.8275	0	160577241.236
490	2020	0.8275	0	314275504.519	0.8275	12849506.933	385076818.515
490	2025	0.8275	11567617.3232	545848443.511	0.8275	18082968.2723	868345382.068
490	2030	0.8275	18190852.6988	557209408.898	0.8275	25795837.3343	885047586.302
491	2015	0.8275	0	0	0.8275	0	160809174.084
491	2020	0.8275	0	314275504.519	0.8275	12705852.6436	385134738.5659
491	2025	0.8275	11567617.3232	545848443.511	0.8275	17000858.4359	851444177.725
491	2030	0.8275	18190852.6988	557209408.898	0.8275	24537949.2569	867264675.751
492	2015	0.8275	0	0	0.8275	0	161034699.112
492	2020	0.8275	0	314275504.519	0.8275	12685961.3361	384886271.7506
492	2025	0.8275	11567617.3232	545848443.511	0.8275	15868029.5818	828539361.137
492	2030	0.8275	18190852.6988	557209408.898	0.8275	23216293.3516	843435879.606
493	2015	0.8275	0	0	0.8275	0	161278189.729
493	2020	0.8275	0	314275504.519	0.8275	12664485.4636	385732855.8459
493	2025	0.8275	11587062.7102	548367311.993	0.8275	9076666.79628	656192667.349
493	2030	0.8275	18201437.0607	559739222.84	0.8275	13685601.706	664881847.621
494	2015	0.845	0	0	0.845	0	157617041.451
494	2020	0.845	0	162443537.516	0.845	13516541.5725	823848583.2131
494	2025	0.845	3643833.56284	279671102.142	0.845	3373086436.75	2959454880.941
494	2030	0.845	6391226.21539	283410442.008	0.845	12945727187.2	9060551858.841
495	2015	0.845	0	0	0.845	0	157726482.006
495	2020	0.845	0	162443537.516	0.845	13464347.1945	822762038.3659
495	2025	0.845	9315007.65529	462799303.402	0.845	3141109776.65	2814185151.907
495	2030	0.845	16175982.4513	472564082.415	0.845	12707994269.1	8742757650.727
496	2015	0.845	0	0	0.845	0	157888850.034
496	2020	0.845	0	162443537.516	0.845	13436485.3896	822785137.7589
496	2025	0.845	9408240.5517	470193358.639	0.845	2970415320.83	2659928627.773
496	2030	0.845	16216138.3867	480006099.991	0.845	12499057434.2	8437694427.103
497	2015	0.845	0	0	0.845	0	158054046.604
497	2020	0.845	0	162443537.516	0.845	13412425.0693	680818887.0136
497	2025	0.845	9511310.31268	478794157.743	0.845	2738645315.92	2535374720.644
497	2030	0.845	16265636.9335	488662136.938	0.845	12254778186.3	8129381127.904
498	2015	0.845	0	0	0.845	0	158178420.114
498	2020	0.845	0	317549097.012	0.845	13361505.2466	680599341.2265
498	2025	0.845	9607849.26019	487411183.15	0.845	2477906295.94	2380770025.56
498	2030	0.845	16312408.7718	497331124.865	0.845	11911570667.2	7738374196.25
499	2015	0.845	0	0	0.845	0	158351010.489
499	2020	0.845	0	317576558.892	0.845	13332066.791	681607925.3876
499	2025	0.845	9672637.18249	493584793.292	0.845	2192817751.96	2190211277.25
499	2030	0.845	16342877.8232	503539252.299	0.845	11407893877.7	7248859941.02
500	2015	0.845	0	0	0.845	0	158486735.484
500	2020	0.845	0	317576558.892	0.845	13258531.1809	681493338.4149
500	2025	0.845	9748997.72065	500963975.34	0.845	1764767389.75	1938347668.362
500	2030	0.845	16383747.315	510961216.755	0.845	10305719503.3	6364813018.612
501	2015	0.845	0	0	0.845	0	158667171.375
501	2020	0.845	0	317576558.892	0.845	13233712.5705	682530246.951
501	2025	0.845	9797966.65454	505889120.349	0.845	1296460146.05	1707017849.365
501	2030	0.845	16410167.5022	515913898.951	0.845	8645784542.75	5225124775.033
502	2015	0.845	0	0	0.845	0	158850834.966
502	2020	0.845	0	317604784.896	0.845	13203762.2091	682606700.0769
502	2025	0.845	9855047.68635	512083898.939	0.845	817791535.571	1513585064.653
502	2030	0.845	16437334.7507	522139282.794	0.845	5953206145.94	3778430986.694
503	2015	0.845	0	0	0.845	0	159003621.123
503	2020	0.845	0	317604784.896	0.845	13159968.9015	535402251.7388
503	2025	0.845	9878103.50104	514550741.66	0.845	341531418.463	1206568856.874
503	2030	0.845	16449938.6039	524619169.747	0.845	1343500897.55	1824247840.051
504	2015	0.845	0	0	0.845	0	159195805.535
504	2020	0.845	0	317604784.896	0.845	13128866.1134	536313860.6349
504	2025	0.845	9878103.50104	514550741.66	0.845	157277817.431	1130258882.567
504	2030	0.845	16449938.6039	524619169.747	0.845	246425189.139	1283471165.151
505	2015	0.845	0	0	0.845	0	159361536.367
505	2020	0.845	0	317604784.896	0.845	13085551.7499	536088324.7286
505	2025	0.845	9878103.50104	514550741.66	0.845	35329318.8917	1104270609.466
505	2030	0.845	16449938.6039	524619169.747	0.845	101943690.277	1173431554.321
506	2015	0.845	0	0	0.845	0	159562770.162
506	2020	0.845	0	317604784.896	0.845	13053111.7901	537125614.3926
506	2025	0.845	9900829.83512	517018626.441	0.845	34526756.3416	1084527172.864
506	2030	0.845	16462398.9799	527099929.817	0.845	46284210.7722	1115245560.531
507	2015	0.845	0	0	0.845	0	159742184.441
507	2020	0.845	0	317604784.896	0.845	13010132.1366	537100562.5013
507	2025	0.845	9900829.83512	517018626.441	0.845	22479876.5206	916178508.109
507	2030	0.845	16462398.9799	527099929.817	0.845	30750848.2493	936408721.974
508	2015	0.845	0	0	0.845	0	159953032.743
508	2020	0.845	0	317633790.917	0.845	12978652.2985	538247104.8989
508	2025	0.845	9859898.25466	518158921.404	0.845	21442645.7042	905760282.923
508	2030	0.845	16415747.7729	528206737.023	0.845	29599380.5973	925164336.86
509	2015	0.845	0	0	0.845	0	160146929.84
509	2020	0.845	0	317633790.917	0.845	12924488.3876	538419767.7149
509	2025	0.845	9859898.25466	518158921.404	0.845	20309588.8478	894107138.664
509	2030	0.845	16415747.7729	528206737.023	0.845	28337295.7041	912607506.509
510	2015	0.845	0	0	0.845	0	160367997.072
510	2020	0.845	0	317633790.917	0.845	12891766.2123	539763546.3055
510	2025	0.845	9859898.25466	518158921.404	0.845	19174593.6193	881721386.56
510	2030	0.845	16415747.7729	528206737.023	0.845	27052172.7246	899308908.899
511	2015	0.845	0	0	0.845	0	160577241.236
511	2020	0.845	0	317633790.917	0.845	12849506.933	385076818.515
511	2025	0.845	9859898.25466	518158921.404	0.845	18082968.2723	868345382.068
511	2030	0.845	16415747.7729	528206737.023	0.845	25795837.3343	885047586.302
512	2015	0.845	0	0	0.845	0	160809174.084
512	2020	0.845	0	317633790.917	0.845	12705852.6436	385134738.5659
512	2025	0.845	9859898.25466	518158921.404	0.845	17000858.4359	851444177.725
512	2030	0.845	16415747.7729	528206737.023	0.845	24537949.2569	867264675.751
513	2015	0.845	0	0	0.845	0	161034699.112
513	2020	0.845	0	317633790.917	0.845	12685961.3361	384886271.7506
513	2025	0.845	9882272.33482	520626451.499	0.845	15871929.3799	834134784.614
513	2030	0.845	16428107.1877	530686989.724	0.845	23211926.1766	849030834.901
514	2015	0.845	0	0	0.845	0	161278189.729
514	2020	0.845	0	317633790.917	0.845	12664485.4636	385732855.8459
514	2025	0.845	9882272.33482	520626451.499	0.845	9076666.79628	656192667.349
514	2030	0.845	16428107.1877	530686989.724	0.845	13685601.706	664881847.621
515	2015	0.8625	0	0	0.8625	0	157617041.451
515	2020	0.8625	0	164058134.013	0.8625	13516541.5725	823848583.2131
515	2025	0.8625	3445668.4225	270482287.062	0.8625	3373086436.75	2959454880.941
515	2030	0.8625	5660122.35746	273782012.165	0.8625	12945727187.2	9060551858.841
516	2015	0.8625	0	0	0.8625	0	157726482.006
516	2020	0.8625	0	164058134.013	0.8625	13464347.1945	822762038.3659
516	2025	0.8625	3455487.57517	273959537.343	0.8625	3141449627.72	2819566151.027
516	2030	0.8625	5681360.22071	277273819.163	0.8625	12708024954	8749241832.107
517	2015	0.8625	0	0	0.8625	0	157888850.034
517	2020	0.8625	0	164058134.013	0.8625	13436485.3896	822785137.7589
517	2025	0.8625	3465029.28487	277441861.872	0.8625	2970470694.47	2748796436.593
517	2030	0.8625	5702117.58736	280770441.718	0.8625	12530271889.6	8528312608.833
518	2015	0.8625	0	0	0.8625	0	158054046.604
518	2020	0.8625	0	164058134.013	0.8625	13412425.0693	680818887.0136
518	2025	0.8625	3474305.71296	280929110.561	0.8625	2738833987.57	2626113090.224
518	2030	0.8625	5722410.81442	284271737.129	0.8625	12254877426.5	8222041087.384
519	2015	0.8625	0	0	0.8625	0	158178420.114
519	2020	0.8625	0	164058134.013	0.8625	13361505.2466	680599341.2265
519	2025	0.8625	3480346.84804	283256626.871	0.8625	2477953344.32	2386749957.785
519	2030	0.8625	5735687.34626	286608488.273	0.8625	11911619094.1	7745512871.455
520	2015	0.8625	0	0	0.8625	0	158351010.489
520	2020	0.8625	0	164058134.013	0.8625	13332066.791	681642839.3186
520	2025	0.8625	3489203.49192	286751810.435	0.8625	2193244117.55	2263361735.27
520	2030	0.8625	5755235.65049	290117314.394	0.8625	11469602628.3	7338568953.71
521	2015	0.8625	0	0	0.8625	0	158486735.484
521	2020	0.8625	0	164058134.013	0.8625	13258531.1809	681493338.4149
521	2025	0.8625	3497824.88063	290251552.541	0.8625	1765142594.54	1994558070.792
521	2030	0.8625	5774361.89357	293630466.488	0.8625	10367391266.9	6442597342.412
522	2015	0.8625	0	0	0.8625	0	158667171.375
522	2020	0.8625	0	164058134.013	0.8625	13233712.5705	682557272.951
522	2025	0.8625	3503447.42141	292587176.5	0.8625	1296871752.16	1749494832.239
522	2030	0.8625	5786887.83367	295974914.075	0.8625	8707128715.36	5288883467.469
523	2015	0.8625	0	0	0.8625	0	158850834.966
523	2020	0.8625	0	164213646.515	0.8625	13203762.2091	682606700.0769
523	2025	0.8625	7539740.33942	456386816.147	0.8625	791595581.549	1541979417.212
523	2030	0.8625	14182406.4333	464702829.882	0.8625	5983512699.98	3809086774.704
524	2015	0.8625	0	0	0.8625	0	159003621.123
524	2020	0.8625	0	164213646.515	0.8625	13159968.9015	535402251.7388
524	2025	0.8625	7582644.11052	462603703.524	0.8625	341537092.691	1207809890.562
524	2030	0.8625	14230349.0351	470973568.8	0.8625	1313876974.14	1821200803.68
525	2015	0.8625	0	0	0.8625	0	159195805.535
525	2020	0.8625	0	164213646.515	0.8625	13128866.1134	536313860.6349
525	2025	0.8625	7651057.35346	467490244.308	0.8625	157310687.148	1135121242.445
525	2030	0.8625	14264370.6267	475897600.807	0.8625	246438433.036	1288476748.234
526	2015	0.8625	0	0	0.8625	0	159361536.367
526	2020	0.8625	0	164213646.515	0.8625	13085551.7499	536088324.7286
526	2025	0.8625	7669255.00817	468738579.68	0.8625	35347450.1835	1109092029.097
526	2030	0.8625	14272775.764	477155645.604	0.8625	101952444.487	1178264667.349
527	2015	0.8625	0	0	0.8625	0	159562770.162
527	2020	0.8625	0	164213646.515	0.8625	13053111.7901	537125614.3926
527	2025	0.8625	7687145.35498	469987724.727	0.8625	34526756.3416	1084527172.864
527	2030	0.8625	14280972.6418	478414310.477	0.8625	46284210.7722	1115245560.531
528	2015	0.8625	0	0	0.8625	0	159742184.441
528	2020	0.8625	0	164213646.515	0.8625	13010132.1366	537100562.5013
528	2025	0.8625	7687145.35498	469987724.727	0.8625	22479876.5206	916178508.109
528	2030	0.8625	14280972.6418	478414310.477	0.8625	30750848.2493	936408721.974
529	2015	0.8625	0	0	0.8625	0	159953032.743
529	2020	0.8625	0	164213646.515	0.8625	12978652.2985	538247104.8989
529	2025	0.8625	7704715.33888	471237614.963	0.8625	21442645.7042	905760282.923
529	2030	0.8625	14288953.1857	479673523.12	0.8625	29599380.5973	925164336.86
530	2015	0.8625	0	0	0.8625	0	160146929.84
530	2020	0.8625	0	164213646.515	0.8625	12924488.3876	538419767.7149
530	2025	0.8625	7733930.29048	473635900.267	0.8625	20321306.6713	897532127.92
530	2030	0.8625	14304812.9645	482088381.492	0.8625	28343966.372	916039185.252
531	2015	0.8625	0	0	0.8625	0	160367997.072
531	2020	0.8625	0	164213646.515	0.8625	12891766.2123	539780611.8385
531	2025	0.8625	7733930.29048	473635900.267	0.8625	19188718.2189	886277979.842
531	2030	0.8625	14304812.9645	482088381.492	0.8625	27058492.3139	903872864.158
532	2015	0.8625	0	0	0.8625	0	160577241.236
532	2020	0.8625	0	164213646.515	0.8625	12849506.933	385076818.515
532	2025	0.8625	7733930.29048	473635900.267	0.8625	18093837.5016	871694971.337
532	2030	0.8625	14304812.9645	482088381.492	0.8625	25802255.425	888403496.866
533	2015	0.8625	0	0	0.8625	0	160809174.084
533	2020	0.8625	0	164213646.515	0.8625	12705852.6436	385134738.5659
533	2025	0.8625	7750923.19146	474887353.568	0.8625	17011011.6033	854756069.801
533	2030	0.8625	14312478.5587	483348833.152	0.8625	24544020.7802	870582510.836
534	2015	0.8625	0	0	0.8625	0	161034699.112
534	2020	0.8625	0	164213646.515	0.8625	12685961.3361	384886271.7506
534	2025	0.8625	7750923.19146	474887353.568	0.8625	15861154.814	835286390.567
534	2030	0.8625	14312478.5587	483348833.152	0.8625	23198614.6964	850173308.409
535	2015	0.8625	0	0	0.8625	0	161278189.729
535	2020	0.8625	0	164213646.515	0.8625	12664485.4636	385732855.8459
535	2025	0.8625	7779473.78271	477288119.258	0.8625	9080198.578	658330132.665
535	2030	0.8625	14328074.843	485765839.889	0.8625	13688128.596	667021576.364
536	2015	0.88	0	0	0.88	0	157617041.451
536	2020	0.88	0	166330261.118	0.88	13516541.5725	823848583.2131
536	2025	0.88	3197633.04647	261808400.8347	0.88	3373139123.64	2964043533.651
536	2030	0.88	4752537.51039	264656389.9565	0.88	12945731778.7	9065152888.421
537	2015	0.88	0	0	0.88	0	157726482.006
537	2020	0.88	0	166330261.118	0.88	13464347.1945	822762038.3659
537	2025	0.88	3207217.89587	265208186.7469	0.88	3141439664.48	2819565488.157
537	2030	0.88	4773399.40269	268067405.994	0.88	12708027526.4	8749526807.567
538	2015	0.88	0	0	0.88	0	157888850.034
538	2020	0.88	0	166330261.118	0.88	13436485.3896	822785137.7589
538	2025	0.88	3216511.51477	268612865.06	0.88	2970470694.47	2748796436.593
538	2030	0.88	4793761.3045	271483093.258	0.88	12530271889.6	8528312608.833
539	2015	0.88	0	0	0.88	0	158054046.604
539	2020	0.88	0	166330261.118	0.88	13407806.9099	680910134.9751
539	2025	0.88	3222552.8702	270885287.291	0.88	2769281146.76	2573721345.997
539	2030	0.88	4807067.2664	273762728.042	0.88	12285843194.1	8185403957.237
540	2015	0.88	0	0	0.88	0	158178420.114
540	2020	0.88	0	166330261.118	0.88	13361505.2466	680638369.8585
540	2025	0.88	3231390.32568	274297803.785	0.88	2478016867.3	2388189615.347
540	2030	0.88	4826633.43035	277185902.616	0.88	11911623850	7746977056.747
541	2015	0.88	0	0	0.88	0	158351010.489
541	2020	0.88	0	166330261.118	0.88	13332066.791	681642839.3186
541	2025	0.88	3239971.34754	277714836.957	0.88	2193244117.55	2263361735.27
541	2030	0.88	4845745.10796	280613389	0.88	11469610231	7338853852.37
542	2015	0.88	0	0	0.88	0	158486735.484
542	2020	0.88	0	166330261.118	0.88	13258531.1809	681493338.4149
542	2025	0.88	3248309.55851	281136235.214	0.88	1737327264.85	1994080399.182
542	2030	0.88	4864422.49427	284045043.216	0.88	10367221006.9	6438782395.372
543	2015	0.88	0	0	0.88	0	158667171.375
543	2020	0.88	0	166330261.118	0.88	13233712.5705	682557272.951
543	2025	0.88	3253739.71803	283419521.844	0.88	1296348916.96	1742446465.462
543	2030	0.88	4876641.61952	286335056.223	0.88	8706680125.65	5274608281.999
544	2015	0.88	0	0	0.88	0	158850834.966
544	2020	0.88	0	166330261.118	0.88	13203762.2091	682667781.8419
544	2025	0.88	3259071.054	285704645.136	0.88	791832290.768	1543371190.095
544	2030	0.88	4888682.29943	288626831.604	0.88	6014008417.35	3828511765.932
545	2015	0.88	0	0	0.88	0	159003621.123
545	2020	0.88	0	166330261.118	0.88	13156396.1504	535473959.1767
545	2025	0.88	3261700.70474	286847883.47	0.88	342495596.451	1229013359.415
545	2030	0.88	4894635.96128	289773356.492	0.88	1403361492.07	1871903772.681
546	2015	0.88	0	0	0.88	0	159195805.535
546	2020	0.88	0	166330261.118	0.88	13128866.1134	536313860.6349
546	2025	0.88	3261700.70474	286847883.47	0.88	157310687.148	1135121242.445
546	2030	0.88	4894635.96128	289773356.492	0.88	246433587.443	1288346436.579
547	2015	0.88	0	0	0.88	0	159361536.367
547	2020	0.88	0	166330261.118	0.88	13085551.7499	536088324.7286
547	2025	0.88	3261700.70474	286847883.47	0.88	35347450.1835	1109092029.097
547	2030	0.88	4894635.96128	289773356.492	0.88	101952444.487	1178264667.349
548	2015	0.88	0	0	0.88	0	159562770.162
548	2020	0.88	0	166330261.118	0.88	13053111.7901	537125614.3926
548	2025	0.88	3261700.70474	286847883.47	0.88	34526756.3416	1084527172.864
548	2030	0.88	4894635.96128	289773356.492	0.88	46284210.7722	1115245560.531
549	2015	0.88	0	0	0.88	0	159742184.441
549	2020	0.88	0	166330261.118	0.88	13010132.1366	537100562.5013
549	2025	0.88	3264306.87874	287991566.689	0.88	22491726.1016	919676861.445
549	2030	0.88	4900548.39896	290920322.366	0.88	30757319.5029	939913699.73
550	2015	0.88	0	0	0.88	0	159953032.743
550	2020	0.88	0	166330261.118	0.88	12978652.2985	538247104.8989
550	2025	0.88	3264306.87874	287991566.689	0.88	21454458.7093	909223652.249
550	2030	0.88	4900548.39896	290920322.366	0.88	29605966.2314	928634378.894
551	2015	0.88	0	0	0.88	0	160146929.84
551	2020	0.88	0	166330261.118	0.88	12924488.3876	538419767.7149
551	2025	0.88	3264306.87874	287991566.689	0.88	20321306.6713	897532127.92
551	2030	0.88	4900548.39896	290920322.366	0.88	28343966.372	916039185.252
552	2015	0.88	0	0	0.88	0	160367997.072
552	2020	0.88	0	166330261.118	0.88	12891766.2123	539780611.8385
552	2025	0.88	3264306.87874	287991566.689	0.88	19188718.2189	886277979.842
552	2030	0.88	4900548.39896	290920322.366	0.88	27058492.3139	903872864.158
553	2015	0.88	0	0	0.88	0	160577241.236
553	2020	0.88	0	166330261.118	0.88	12849506.933	385076818.515
553	2025	0.88	3264306.87874	287991566.689	0.88	18066855.1709	872886645.041
553	2030	0.88	4900548.39896	290920322.366	0.88	25771216.7769	889573225.494
554	2015	0.88	0	0	0.88	0	160809174.084
554	2020	0.88	0	166330261.118	0.88	12705852.6436	385134738.5659
554	2025	0.88	3264306.87874	287991566.689	0.88	16992783.1123	855931410.922
554	2030	0.88	4900548.39896	290920322.366	0.88	24522522.7637	871742814.717
555	2015	0.88	0	0	0.88	0	161034699.112
555	2020	0.88	0	166330261.118	0.88	12685961.3361	384886271.7506
555	2025	0.88	3266889.96471	289135690.224	0.88	15870229.9619	838559275.17
555	2030	0.88	4906417.91989	292067703.921	0.88	23204106.7707	853451537.872
556	2015	0.88	0	0	0.88	0	161278189.729
556	2020	0.88	0	166330261.118	0.88	12664485.4636	385732855.8459
556	2025	0.88	3266889.96471	289135690.224	0.88	9080198.578	658330132.665
556	2030	0.88	4906417.91989	292067703.921	0.88	13688128.596	667021576.364
557	2015	0.8975	0	0	0.8975	0	157617041.451
557	2020	0.8975	0	168996076.401	0.8975	13516541.5725	823848583.2131
557	2025	0.8975	2916544.0556	250331527.6565	0.8975	3373207418.85	2966483974.091
557	2030	0.8975	3750696.53181	252804406.3276	0.8975	12945734579.2	9067604957.611
558	2015	0.8975	0	0	0.8975	0	157726482.006
558	2020	0.8975	0	168996076.401	0.8975	13464347.1945	822762038.3659
558	2025	0.8975	2926124.08626	253643584.9831	0.8975	3141439664.48	2819565488.157
558	2030	0.8975	3771156.8271	256123749.6633	0.8975	12708027526.4	8749526807.567
559	2015	0.8975	0	0	0.8975	0	157888850.034
559	2020	0.8975	0	168996076.401	0.8975	13436485.3896	822785137.7589
559	2025	0.8975	2935376.51233	256960470.5508	0.8975	2970573436.83	2749054110.613
559	2030	0.8975	3791095.47109	259447835.6194	0.8975	12530276688.9	8528589075.763
560	2015	0.8975	0	0	0.8975	0	158054046.604
560	2020	0.8975	0	168996076.401	0.8975	13407806.9099	680910134.9751
560	2025	0.8975	2944319.96708	260282012.0032	0.8975	2769342392.74	2659828740.037
560	2030	0.8975	3810533.72284	262776493.2998	0.8975	12285904812.6	8273120006.147
561	2015	0.8975	0	0	0.8975	0	158178420.114
561	2020	0.8975	0	168996076.401	0.8975	13361505.2466	680638369.8585
561	2025	0.8975	2952969.28046	263608079.9366	0.8975	2478210843.64	2469218697.547
561	2030	0.8975	3829486.52064	266109592.5832	0.8975	11942054198.6	7834355927.467
562	2015	0.8975	0	0	0.8975	0	158351010.489
562	2020	0.8975	0	169105853.673	0.8975	13332066.791	681642839.3186
562	2025	0.8975	2954102.81171	266988701.0813	0.8975	2193244117.55	2263361735.27
562	2030	0.8975	3821225.2236	269489140.747	0.8975	11469602628.3	7338568953.71
563	2015	0.8975	0	0	0.8975	0	158486735.484
563	2020	0.8975	0	169105853.673	0.8975	13258531.1809	681524506.6439
563	2025	0.8975	2962197.9339	270321006.178	0.8975	1737310723.68	1997030363.164
563	2030	0.8975	3839244.32648	272828153.19	0.8975	10367189109.7	6441999636.504
564	2015	0.8975	0	0	0.8975	0	158667171.375
564	2020	0.8975	0	169105853.673	0.8975	13233712.5705	682625298.088
564	2025	0.8975	2967457.97706	272544798.675	0.8975	1296295523.57	1745373493.458
564	2030	0.8975	3851023.02643	275056378.215	0.8975	8707298679.27	5289520121.509
565	2015	0.8975	0	0	0.8975	0	158850834.966
565	2020	0.8975	0	169105853.673	0.8975	13203762.2091	682914194.9969
565	2025	0.8975	2972613.44973	274770347.217	0.8975	791762541.212	1546267031.11
565	2030	0.8975	3862620.81734	277286327.055	0.8975	6014053068.73	3833186840.782
566	2015	0.8975	0	0	0.8975	0	159003621.123
566	2020	0.8975	0	169105853.673	0.8975	13156396.1504	535528772.0437
566	2025	0.8975	2975153.18486	275883767.565	0.8975	342510834.857	1230329416.29
566	2030	0.8975	3868353.30575	278401933.507	0.8975	1403740756.75	1879480038.498
567	2015	0.8975	0	0	0.8975	0	159195805.535
567	2020	0.8975	0	169105853.673	0.8975	13128866.1134	536313860.6349
567	2025	0.8975	2975153.18486	275883767.565	0.8975	157274978.739	1136494231.347
567	2030	0.8975	3868353.30575	278401933.507	0.8975	246389975.913	1289944604.53
568	2015	0.8975	0	0	0.8975	0	159361536.367
568	2020	0.8975	0	169105853.673	0.8975	13085551.7499	536131102.0646
568	2025	0.8975	2975153.18486	275883767.565	0.8975	35347387.8044	1110374851.47
568	2030	0.8975	3868353.30575	278401933.507	0.8975	101946316.073	1179545973.963
569	2015	0.8975	0	0	0.8975	0	159562770.162
569	2020	0.8975	0	169105853.673	0.8975	13053111.7901	537162749.1416
569	2025	0.8975	2977668.20605	276997612.213	0.8975	34496892.8271	1091987600.615
569	2030	0.8975	3874043.02527	279517960.968	0.8975	46228109.491	1122671819.899
570	2015	0.8975	0	0	0.8975	0	159742184.441
570	2020	0.8975	0	169105853.673	0.8975	13010132.1366	537100562.5013
570	2025	0.8975	2977668.20605	276997612.213	0.8975	22491726.1016	919676861.445
570	2030	0.8975	3874043.02527	279517960.968	0.8975	30757319.5029	939913699.73
571	2015	0.8975	0	0	0.8975	0	159953032.743
571	2020	0.8975	0	169105853.673	0.8975	12978652.2985	538273883.7639
571	2025	0.8975	2977668.20605	276997612.213	0.8975	21455570.567	910425668.769
571	2030	0.8975	3874043.02527	279517960.968	0.8975	29603418.1059	929835690.199
572	2015	0.8975	0	0	0.8975	0	160146929.84
572	2020	0.8975	0	169105853.673	0.8975	12924488.3876	538419767.7149
572	2025	0.8975	2977668.20605	276997612.213	0.8975	20321306.6713	897532127.92
572	2030	0.8975	3874043.02527	279517960.968	0.8975	28343966.372	916039185.252
573	2015	0.8975	0	0	0.8975	0	160367997.072
573	2020	0.8975	0	169105853.673	0.8975	12891766.2123	539780611.8385
573	2025	0.8975	2977668.20605	276997612.213	0.8975	19188718.2189	886277979.842
573	2030	0.8975	3874043.02527	279517960.968	0.8975	27058492.3139	903872864.158
574	2015	0.8975	0	0	0.8975	0	160577241.236
574	2020	0.8975	0	169105853.673	0.8975	12849506.933	385076818.515
574	2025	0.8975	2977668.20605	276997612.213	0.8975	18066855.1709	872886645.041
574	2030	0.8975	3874043.02527	279517960.968	0.8975	25771216.7769	889573225.494
575	2015	0.8975	0	0	0.8975	0	160809174.084
575	2020	0.8975	0	169105853.673	0.8975	12705852.6436	385134738.5659
575	2025	0.8975	2977668.20605	276997612.213	0.8975	16992783.1123	855931410.922
575	2030	0.8975	3874043.02527	279517960.968	0.8975	24522522.7637	871742814.717
576	2015	0.8975	0	0	0.8975	0	161034699.112
576	2020	0.8975	0	169105853.673	0.8975	12685961.3361	384886271.7506
